Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10
0.600881496881497,0.7087346437346436,0.4137584541062802,0.41849488260084283,0.49150774459185675,0.5464484451718493,0.7016856280473649,0.04413793103448277,0.8351815181518152,0.5454904449615684
0.6723030842563293,0.5463489049784869,0.7251285083928491,0.31260020642925523,0.08246572518297082,0.08246572518297082,0.34775236558090866,0.08246572518297082,0.21853584721884023,0.6021622131998867
0.49229821477568403,0.5515798327483299,0.8278254284617448,0.6474600086515941,0.6688922908969713,0.37492966690034607,0.47008458228223765,0.7118139397817456,0.03518818779723967,0.7644835320454285
0.10886663708334138,0.10886663708334138,0.5796393852380064,0.4643399933688921,0.6931599046658269,0.24883449883449885,0.6029091623276387,0.41060057257530075,0.4561153042073582,0.6305692046788711
0.6367636229296225,0.6913138162462393,0.49344852010049073,0.6529403967936716,0.6865910739798675,0.23056808094504766,0.4706352484965239,0.08120289673564708,0.7288340967132471,0.7539684471299751
0.07121547681752702,0.0028325288281040497,0.8876202393434446,0.0028325288281040497,0.0028325288281040497,0.8121191211394596,0.9128537602195695,0.0028325288281040497,0.2544679680303214,0.8718306786944817
0.5613648069072653,0.5774320825284616,0.5560140673513787,0.3095399051808197,0.3920159505579479,0.1862544711292795,0.5323943461893601,0.5591002223899957,0.1878197896811504,0.5607918821193378
0.6118505106426758,0.7019568578518937,0.7626036309856712,0.6830011934590674,0.12812103608224906,0.7593822570021289,0.62350772183399,0.5383721851364696,0.27930371451797537,0.6295088871533989
0.7335270700840882,0.6485437604219307,0.3510963508240011,0.5439078022350187,0.063531494771468,0.6736705564423789,0.36847168267743974,0.7091007347017,0.5516896322279562,0.6487599651580621
0.4109972041006524,0.41299789865274833,0.4259671436142025,0.32923832923832924,0.4358583936048725,0.3939586645468998,0.4579985390796202,0.4455628041834938,0.4579985390796202,0.38659178659178656
0.3274637043354345,0.756990799206206,0.56279867492919,0.7529927982067058,0.7327334078422809,0.1509775824951953,0.9015546809609459,0.654004198097045,0.8735890480907904,0.5509684799038234
0.02319109461966605,0.6317598809858871,0.02319109461966605,0.21946840164848797,0.7976916003424549,0.3971700451156554,0.4464156988386064,0.6533943344083152,0.1957716701902748,0.20782810957959266
